0,20.179674207749002
1,0.0
2,4.043538383822153
3,0.504753851702187
4,8.608078273317155
5,15.189959311889128
6,24.69789090302733
7,13.30857238269163
8,25.698859531390568
9,5.336501328633344
10,0.0
11,14.802456398484122
12,8.85354118938311
13,8.69814961820287
14,29.902139879158597
15,6.921396698742607
16,21.3695694149207
17,10.965420171213633
18,8.555474834236918
19,14.156031286459864
20,16.10196540118419
21,0.0
22,7.754930269351225
23,13.838414469378678
24,7.621088486953028
25,13.49791654980098
26,21.347957749172938
27,17.81028504944748
28,14.896173799075239
29,7.972299189738389
30,0.0
31,4.504701610944112
32,7.068064539441644
33,13.479645768683937
34,0.0
35,24.6701239477461
36,13.329070399870607
37,16.431072082333383
38,30.35624187472331
39,0.0
40,3.7864413687496157
41,2.3253677523730474
42,0.0
43,20.223005685134098
44,1.005550538322474
45,13.264322069035323
46,12.961659368416964
47,12.372967881870713
48,20.952595398357367
49,14.84378464997043
